group,names,logfoldchanges,cell.type,organ
7,G6PC,3.5986397,Hepatocytes,Liver
7,APOA5,3.5354078,Hepatocytes,Liver
7,APOA5,3.5354078,Hepatocytes,Liver
7,APOA5,3.5354078,Hepatocytes,Liver
7,APOA5,3.5354078,Hepatocytes,Liver
7,IL32,3.1683507,NK cells,Immune system
7,IL32,3.1683507,NK cells,Immune system
7,IL32,3.1683507,NK cells,Immune system
7,IL32,3.1683507,T cells,Immune system
7,IL32,3.1683507,T cells,Immune system
7,IL32,3.1683507,T cells,Immune system
7,PLG,2.1649735,Basophils,Immune system
7,PLG,2.1649735,Basophils,Immune system
7,PLG,2.1649735,Basophils,Immune system
7,PLG,2.1649735,Basophils,Immune system
7,ORM1,2.3033936,Hepatocytes,Liver
7,ORM1,2.3033936,Hepatocytes,Liver
7,ORM1,2.3033936,Hepatocytes,Liver
7,ORM1,2.3033936,Hepatocytes,Liver
7,ORM1,2.3033936,Hepatocytes,Liver
7,ORM1,2.3033936,Hepatocytes,Liver
7,ORM1,2.3033936,Hepatocytes,Liver
7,SERPINF1,2.4742374,Plasmacytoid dendritic cells,Immune system
7,CEBPB,2.6658146,Monocytes,Immune system
7,CEBPB,2.6658146,Monocytes,Immune system
7,CEBPB,2.6658146,Monocytes,Immune system
7,CPS1,2.1000938,Hepatocytes,Liver
7,CPS1,2.1000938,Hepatocytes,Liver
7,CPS1,2.1000938,Hepatocytes,Liver
7,CPS1,2.1000938,Hepatocytes,Liver
7,CPS1,2.1000938,Hepatocytes,Liver
7,CPS1,2.1000938,Hepatocytes,Liver
7,CPS1,2.1000938,Hepatocytes,Liver
7,CPS1,2.1000938,Hepatocytes,Liver
7,PHLDA1,2.8496914,Hepatocytes,Liver
7,GSTA2,3.8244486,Hepatocytes,Liver
7,GSTA2,3.8244486,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,CYP2A6,3.5456169,Hepatocytes,Liver
7,AQP9,2.3609338,Basophils,Immune system
7,AQP9,2.3609338,Basophils,Immune system
7,AQP9,2.3609338,Hepatocytes,Liver
7,AQP9,2.3609338,Hepatocytes,Liver
7,HAL,2.8027093,Hepatocytes,Liver
7,HAL,2.8027093,Hepatocytes,Liver
7,HAL,2.8027093,Hepatocytes,Liver
7,HAL,2.8027093,Hepatocytes,Liver
7,HAL,2.8027093,Hepatocytes,Liver
7,HAL,2.8027093,Hepatocytes,Liver
7,LY6E,2.6297822,Monocytes,Immune system
7,LY6E,2.6297822,Monocytes,Immune system
7,LY6E,2.6297822,Monocytes,Immune system
7,ARG1,2.0875182,Dendritic cells,Immune system
7,ARG1,2.0875182,Dendritic cells,Immune system
7,ARG1,2.0875182,Dendritic cells,Immune system
7,ARG1,2.0875182,Hepatocytes,Liver
7,ARG1,2.0875182,Hepatocytes,Liver
7,ARG1,2.0875182,Hepatocytes,Liver
7,ARG1,2.0875182,Nuocytes,Immune system
7,ARG1,2.0875182,Nuocytes,Immune system
7,ARG1,2.0875182,Nuocytes,Immune system
7,CYP2B6,2.288992,Hepatocytes,Liver
7,CYP2B6,2.288992,Hepatocytes,Liver
7,CYP2B6,2.288992,Hepatocytes,Liver
7,CYP2B6,2.288992,Hepatocytes,Liver
7,CYP2B6,2.288992,Hepatocytes,Liver
7,CYP2B6,2.288992,Hepatocytes,Liver
7,MASP2,2.4858012,Hepatocytes,Liver
7,MASP2,2.4858012,Hepatocytes,Liver
7,ALDH6A1,2.4276667,Hepatocytes,Liver
7,ALDH6A1,2.4276667,Hepatocytes,Liver
7,SDC1,2.394065,B cells,Immune system
7,SDC1,2.394065,B cells,Immune system
7,SDC1,2.394065,Plasma cells,Immune system
7,SDC1,2.394065,Plasma cells,Immune system
7,TTC36,3.7545679,Hepatocytes,Liver
7,TTC36,3.7545679,Hepatocytes,Liver
7,TTC36,3.7545679,Hepatocytes,Liver
7,TTC36,3.7545679,Hepatocytes,Liver
7,TTC36,3.7545679,Hepatocytes,Liver
7,PXDC1,2.7308006,T cells,Immune system
7,PXDC1,2.7308006,T cells,Immune system
7,PXDC1,2.7308006,T cells,Immune system
7,PXDC1,2.7308006,T cells,Immune system
7,KRT8,2.024659,Hepatoblasts,Liver
7,KRT8,2.024659,Hepatoblasts,Liver
7,PON3,2.5489507,Hepatocytes,Liver
7,PON3,2.5489507,Hepatocytes,Liver
7,PON3,2.5489507,Hepatocytes,Liver
7,SULT1A1,2.5330095,Hepatocytes,Liver
7,G0S2,2.467295,Hepatocytes,Liver
7,G0S2,2.467295,Hepatocytes,Liver
7,G0S2,2.467295,Hepatocytes,Liver
7,G0S2,2.467295,Hepatocytes,Liver
7,G0S2,2.467295,Hepatocytes,Liver
7,HPGD,2.803081,Macrophages,Immune system
7,HPGD,2.803081,Macrophages,Immune system
7,HPGD,2.803081,Macrophages,Immune system
7,HPGD,2.803081,Macrophages,Immune system
7,SOCS2,2.2609105,Mast cells,Immune system
7,SOCS2,2.2609105,Mast cells,Immune system
7,SOCS2,2.2609105,Mast cells,Immune system
7,AQP3,2.8356566,Hepatocytes,Liver
7,AQP3,2.8356566,Hepatocytes,Liver
7,AQP3,2.8356566,Hepatocytes,Liver
7,EGR1,2.1341486,Natural killer T cells,Immune system
7,EGR1,2.1341486,Natural killer T cells,Immune system
7,EGR1,2.1341486,Natural killer T cells,Immune system
7,EGR1,2.1341486,Natural killer T cells,Immune system
7,CSRNP1,2.6547565,Mast cells,Immune system
7,CSRNP1,2.6547565,Mast cells,Immune system
7,CSRNP1,2.6547565,Mast cells,Immune system
7,GLS2,2.6054826,Hepatocytes,Liver
7,CTGF,2.0045962,Hepatic stellate cells,Liver
7,CTGF,2.0045962,Hepatic stellate cells,Liver
7,CTGF,2.0045962,Hepatic stellate cells,Liver
7,CTGF,2.0045962,Hepatic stellate cells,Liver
7,HSD11B1,2.0139444,Hepatocytes,Liver
7,HSD11B1,2.0139444,Hepatocytes,Liver
7,HSD11B1,2.0139444,Hepatocytes,Liver
7,HSD11B1,2.0139444,Hepatocytes,Liver
7,HSD11B1,2.0139444,Mast cells,Immune system
7,HSD11B1,2.0139444,Mast cells,Immune system
7,HSD11B1,2.0139444,Mast cells,Immune system
7,HSD11B1,2.0139444,Mast cells,Immune system
7,HSD11B1,2.0139444,NK cells,Immune system
7,HSD11B1,2.0139444,NK cells,Immune system
7,HSD11B1,2.0139444,NK cells,Immune system
7,HSD11B1,2.0139444,NK cells,Immune system
7,SLC10A1,2.6340272,Hepatocytes,Liver
7,SLC10A1,2.6340272,Hepatocytes,Liver
7,MAFF,2.0857966,T cells,Immune system
7,MAFF,2.0857966,T cells,Immune system
7,MAFF,2.0857966,T cells,Immune system
7,ALPL,2.0983577,Cholangiocytes,Liver
7,ALPL,2.0983577,Cholangiocytes,Liver
7,ALPL,2.0983577,Cholangiocytes,Liver
7,IRF7,2.005841,Kupffer cells,Liver
7,IRF7,2.005841,Kupffer cells,Liver
7,IRF7,2.005841,Monocytes,Immune system
7,IRF7,2.005841,Monocytes,Immune system
7,IRF7,2.005841,Plasmacytoid dendritic cells,Immune system
7,IRF7,2.005841,Plasmacytoid dendritic cells,Immune system
7,COPZ2,2.3179505,Mast cells,Immune system
7,POLD4,2.4561,B cells,Immune system
8,APOB,3.1755435,Hepatocytes,Liver
8,APOB,3.1755435,Hepatocytes,Liver
8,APOB,3.1755435,Hepatocytes,Liver
8,APOB,3.1755435,Hepatocytes,Liver
8,APOA2,3.3747704,Hepatocytes,Liver
8,APOA2,3.3747704,Hepatocytes,Liver
8,APOA2,3.3747704,Hepatocytes,Liver
8,APOA2,3.3747704,Hepatocytes,Liver
8,AFP,3.8426313,Hepatoblasts,Liver
8,AFP,3.8426313,Hepatoblasts,Liver
8,AFP,3.8426313,Hepatoblasts,Liver
8,AFP,3.8426313,Hepatocytes,Liver
8,AFP,3.8426313,Hepatocytes,Liver
8,AFP,3.8426313,Hepatocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Cholangiocytes,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatic stellate cells,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatoblasts,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,ALB,2.3557491,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,CPS1,2.4385576,Hepatocytes,Liver
8,LYZ,3.1418269,Dendritic cells,Immune system
8,LYZ,3.1418269,Dendritic cells,Immune system
8,LYZ,3.1418269,Dendritic cells,Immune system
8,LYZ,3.1418269,Kupffer cells,Liver
8,LYZ,3.1418269,Kupffer cells,Liver
8,LYZ,3.1418269,Kupffer cells,Liver
8,LYZ,3.1418269,Monocytes,Immune system
8,LYZ,3.1418269,Monocytes,Immune system
8,LYZ,3.1418269,Monocytes,Immune system
8,LYZ,3.1418269,Neutrophils,Immune system
8,LYZ,3.1418269,Neutrophils,Immune system
8,LYZ,3.1418269,Neutrophils,Immune system
8,SCD,2.389608,Hepatocytes,Liver
8,FST,2.9322948,Hepatocytes,Liver
8,FST,2.9322948,Hepatocytes,Liver
8,VCAN,2.3639657,Dendritic cells,Immune system
8,VCAN,2.3639657,Dendritic cells,Immune system
8,VCAN,2.3639657,Dendritic cells,Immune system
8,VCAN,2.3639657,Monocytes,Immune system
8,VCAN,2.3639657,Monocytes,Immune system
8,VCAN,2.3639657,Monocytes,Immune system
8,CENPF,2.5979695,Gamma delta T cells,Immune system
8,CENPF,2.5979695,Gamma delta T cells,Immune system
8,CENPF,2.5979695,Gamma delta T cells,Immune system
8,CENPF,2.5979695,Gamma delta T cells,Immune system
8,STMN1,2.1879048,Gamma delta T cells,Immune system
8,STMN1,2.1879048,Gamma delta T cells,Immune system
8,CEBPA,2.262995,Basophils,Immune system
8,CEBPA,2.262995,Basophils,Immune system
8,CEBPA,2.262995,Hepatoblasts,Liver
8,CEBPA,2.262995,Hepatoblasts,Liver
8,CEBPA,2.262995,Hepatocytes,Liver
8,CEBPA,2.262995,Hepatocytes,Liver
9,FTL,2.8964865,Dendritic cells,Immune system
9,FTL,2.8964865,Dendritic cells,Immune system
9,FTL,2.8964865,Dendritic cells,Immune system
9,FTL,2.8964865,Dendritic cells,Immune system
9,FTL,2.8964865,Kupffer cells,Liver
9,FTL,2.8964865,Kupffer cells,Liver
9,FTL,2.8964865,Kupffer cells,Liver
9,FTL,2.8964865,Kupffer cells,Liver
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,HLA-B,4.3324475,Dendritic cells,Immune system
9,TYROBP,5.728384,Macrophages,Immune system
9,TYROBP,5.728384,Macrophages,Immune system
9,TYROBP,5.728384,Macrophages,Immune system
9,TYROBP,5.728384,Macrophages,Immune system
9,S100A9,6.13593,Dendritic cells,Immune system
9,S100A9,6.13593,Eosinophils,Immune system
9,S100A9,6.13593,Megakaryocytes,Immune system
9,S100A9,6.13593,Monocytes,Immune system
9,S100A9,6.13593,Myeloid-derived suppressor cells,Immune system
9,S100A9,6.13593,Neutrophils,Immune system
9,S100A9,6.13593,T memory cells,Immune system
9,CTSS,5.039701,Dendritic cells,Immune system
9,CTSS,5.039701,Dendritic cells,Immune system
9,CTSS,5.039701,Dendritic cells,Immune system
9,AIF1,6.331834,Dendritic cells,Immune system
9,AIF1,6.331834,Dendritic cells,Immune system
9,AIF1,6.331834,Macrophages,Immune system
9,AIF1,6.331834,Macrophages,Immune system
9,CD163,5.6580906,Dendritic cells,Immune system
9,CD163,5.6580906,Dendritic cells,Immune system
9,CD163,5.6580906,Dendritic cells,Immune system
9,CD163,5.6580906,Dendritic cells,Immune system
9,CD163,5.6580906,Kupffer cells,Liver
9,CD163,5.6580906,Kupffer cells,Liver
9,CD163,5.6580906,Kupffer cells,Liver
9,CD163,5.6580906,Kupffer cells,Liver
9,CD163,5.6580906,Macrophages,Immune system
9,CD163,5.6580906,Macrophages,Immune system
9,CD163,5.6580906,Macrophages,Immune system
9,CD163,5.6580906,Macrophages,Immune system
9,CD163,5.6580906,Monocytes,Immune system
9,CD163,5.6580906,Monocytes,Immune system
9,CD163,5.6580906,Monocytes,Immune system
9,CD163,5.6580906,Monocytes,Immune system
9,PSAP,3.023823,Monocytes,Immune system
9,PSAP,3.023823,Monocytes,Immune system
9,PSAP,3.023823,Monocytes,Immune system
9,LYZ,3.9497907,Dendritic cells,Immune system
9,LYZ,3.9497907,Dendritic cells,Immune system
9,LYZ,3.9497907,Dendritic cells,Immune system
9,LYZ,3.9497907,Kupffer cells,Liver
9,LYZ,3.9497907,Kupffer cells,Liver
9,LYZ,3.9497907,Kupffer cells,Liver
9,LYZ,3.9497907,Monocytes,Immune system
9,LYZ,3.9497907,Monocytes,Immune system
9,LYZ,3.9497907,Monocytes,Immune system
9,LYZ,3.9497907,Neutrophils,Immune system
9,LYZ,3.9497907,Neutrophils,Immune system
9,LYZ,3.9497907,Neutrophils,Immune system
9,CD74,3.274727,B cells,Immune system
9,CD74,3.274727,B cells,Immune system
9,CD74,3.274727,B cells,Immune system
9,CD74,3.274727,B cells,Immune system
9,CD74,3.274727,B cells naive,Immune system
9,CD74,3.274727,B cells naive,Immune system
9,CD74,3.274727,B cells naive,Immune system
9,CD74,3.274727,B cells naive,Immune system
9,CD74,3.274727,Macrophages,Immune system
9,CD74,3.274727,Macrophages,Immune system
9,CD74,3.274727,Macrophages,Immune system
9,CD74,3.274727,Macrophages,Immune system
9,CD74,3.274727,Plasma cells,Immune system
9,CD74,3.274727,Plasma cells,Immune system
9,CD74,3.274727,Plasma cells,Immune system
9,CD74,3.274727,Plasma cells,Immune system
9,S100A4,4.8368225,Dendritic cells,Immune system
9,S100A4,4.8368225,Dendritic cells,Immune system
9,S100A4,4.8368225,Dendritic cells,Immune system
9,S100A4,4.8368225,Dendritic cells,Immune system
9,S100A4,4.8368225,Macrophages,Immune system
9,S100A4,4.8368225,Macrophages,Immune system
9,S100A4,4.8368225,Macrophages,Immune system
9,S100A4,4.8368225,Macrophages,Immune system
9,S100A4,4.8368225,Monocytes,Immune system
9,S100A4,4.8368225,Monocytes,Immune system
9,S100A4,4.8368225,Monocytes,Immune system
9,S100A4,4.8368225,Monocytes,Immune system
9,S100A4,4.8368225,Myeloid-derived suppressor cells,Immune system
9,S100A4,4.8368225,Myeloid-derived suppressor cells,Immune system
9,S100A4,4.8368225,Myeloid-derived suppressor cells,Immune system
9,S100A4,4.8368225,Myeloid-derived suppressor cells,Immune system
9,S100A4,4.8368225,Neutrophils,Immune system
9,S100A4,4.8368225,Neutrophils,Immune system
9,S100A4,4.8368225,Neutrophils,Immune system
9,S100A4,4.8368225,Neutrophils,Immune system
9,S100A4,4.8368225,NK cells,Immune system
9,S100A4,4.8368225,NK cells,Immune system
9,S100A4,4.8368225,NK cells,Immune system
9,S100A4,4.8368225,NK cells,Immune system
9,S100A4,4.8368225,T cells,Immune system
9,S100A4,4.8368225,T cells,Immune system
9,S100A4,4.8368225,T cells,Immune system
9,S100A4,4.8368225,T cells,Immune system
9,DUSP1,3.0840728,Mast cells,Immune system
9,DUSP1,3.0840728,Mast cells,Immune system
9,DUSP1,3.0840728,Mast cells,Immune system
9,DUSP1,3.0840728,Mast cells,Immune system
9,HLA-C,2.8609643,Dendritic cells,Immune system
9,HLA-C,2.8609643,Dendritic cells,Immune system
9,HLA-C,2.8609643,Dendritic cells,Immune system
9,HLA-C,2.8609643,Dendritic cells,Immune system
9,HLA-C,2.8609643,Dendritic cells,Immune system
9,HLA-C,2.8609643,Dendritic cells,Immune system
9,FGL2,3.946122,Macrophages,Immune system
9,FGL2,3.946122,Macrophages,Immune system
9,FGL2,3.946122,Macrophages,Immune system
9,FGL2,3.946122,Monocytes,Immune system
9,FGL2,3.946122,Monocytes,Immune system
9,FGL2,3.946122,Monocytes,Immune system
9,ANXA1,4.0037804,Dendritic cells,Immune system
9,ANXA1,4.0037804,Dendritic cells,Immune system
9,ANXA1,4.0037804,Dendritic cells,Immune system
9,ANXA1,4.0037804,Dendritic cells,Immune system
9,CSTA,5.83998,Monocytes,Immune system
9,CSTA,5.83998,Monocytes,Immune system
9,ITGB2,3.7154107,Natural killer T cells,Immune system
9,ITGB2,3.7154107,Natural killer T cells,Immune system
9,ITGB2,3.7154107,Natural killer T cells,Immune system
9,TIMP1,2.283608,Hepatic stellate cells,Liver
9,TIMP1,2.283608,Hepatic stellate cells,Liver
9,TIMP1,2.283608,Hepatic stellate cells,Liver
9,TIMP1,2.283608,Hepatic stellate cells,Liver
9,CLEC7A,4.753436,Dendritic cells,Immune system
9,CLEC7A,4.753436,Dendritic cells,Immune system
9,CLEC7A,4.753436,Dendritic cells,Immune system
9,CLEC7A,4.753436,Dendritic cells,Immune system
9,CLEC7A,4.753436,Macrophages,Immune system
9,CLEC7A,4.753436,Macrophages,Immune system
9,CLEC7A,4.753436,Macrophages,Immune system
9,CLEC7A,4.753436,Macrophages,Immune system
9,CLEC7A,4.753436,Monocytes,Immune system
9,CLEC7A,4.753436,Monocytes,Immune system
9,CLEC7A,4.753436,Monocytes,Immune system
9,CLEC7A,4.753436,Monocytes,Immune system
9,CFD,4.387272,Mast cells,Immune system
9,CFD,4.387272,Mast cells,Immune system
9,JUNB,2.2786958,T cells,Immune system
9,JUNB,2.2786958,T cells,Immune system
9,JUNB,2.2786958,T cells,Immune system
9,CD44,2.817993,Basophils,Immune system
9,CD44,2.817993,Basophils,Immune system
9,CD44,2.817993,Basophils,Immune system
9,CD44,2.817993,Basophils,Immune system
9,CD44,2.817993,Basophils,Immune system
9,CD44,2.817993,Basophils,Immune system
9,CD44,2.817993,Basophils,Immune system
9,CD44,2.817993,Monocytes,Immune system
9,CD44,2.817993,Monocytes,Immune system
9,CD44,2.817993,Monocytes,Immune system
9,CD44,2.817993,Monocytes,Immune system
9,CD44,2.817993,Monocytes,Immune system
9,CD44,2.817993,Monocytes,Immune system
9,CD44,2.817993,Monocytes,Immune system
9,CD44,2.817993,Natural killer T cells,Immune system
9,CD44,2.817993,Natural killer T cells,Immune system
9,CD44,2.817993,Natural killer T cells,Immune system
9,CD44,2.817993,Natural killer T cells,Immune system
9,CD44,2.817993,Natural killer T cells,Immune system
9,CD44,2.817993,Natural killer T cells,Immune system
9,CD44,2.817993,Natural killer T cells,Immune system
9,C5AR1,3.175871,Eosinophils,Immune system
9,C5AR1,3.175871,Eosinophils,Immune system
9,C5AR1,3.175871,Macrophages,Immune system
9,C5AR1,3.175871,Macrophages,Immune system
9,C5AR1,3.175871,Neutrophils,Immune system
9,C5AR1,3.175871,Neutrophils,Immune system
9,PYCARD,3.8924167,Monocytes,Immune system
9,PYCARD,3.8924167,Monocytes,Immune system
9,PYCARD,3.8924167,Monocytes,Immune system
9,MS4A4A,3.8041534,Macrophages,Immune system
9,MS4A4A,3.8041534,Macrophages,Immune system
9,MS4A4A,3.8041534,Macrophages,Immune system
9,MS4A4A,3.8041534,Plasma cells,Immune system
9,MS4A4A,3.8041534,Plasma cells,Immune system
9,MS4A4A,3.8041534,Plasma cells,Immune system
9,RGS2,3.9097335,Monocytes,Immune system
9,S100A12,6.9700055,Monocytes,Immune system
9,SPI1,3.6544907,Monocytes,Immune system
9,SPI1,3.6544907,Monocytes,Immune system
9,SPI1,3.6544907,Monocytes,Immune system
9,SPI1,3.6544907,Monocytes,Immune system
9,SPI1,3.6544907,Monocytes,Immune system
9,HMOX1,2.7456064,Red pulp macrophages,Immune system
9,HMOX1,2.7456064,Red pulp macrophages,Immune system
9,HMOX1,2.7456064,Red pulp macrophages,Immune system
9,HMOX1,2.7456064,Red pulp macrophages,Immune system
9,TYMP,3.047101,Monocytes,Immune system
9,TYMP,3.047101,Monocytes,Immune system
9,TYMP,3.047101,Monocytes,Immune system
9,CFP,3.9517486,Mast cells,Immune system
9,CFP,3.9517486,Mast cells,Immune system
9,CFP,3.9517486,Mast cells,Immune system
9,CFP,3.9517486,Mast cells,Immune system
9,CFP,3.9517486,Monocytes,Immune system
9,CFP,3.9517486,Monocytes,Immune system
9,CFP,3.9517486,Monocytes,Immune system
9,CFP,3.9517486,Monocytes,Immune system
9,CFP,3.9517486,Neutrophils,Immune system
9,CFP,3.9517486,Neutrophils,Immune system
9,CFP,3.9517486,Neutrophils,Immune system
9,CFP,3.9517486,Neutrophils,Immune system
9,IL1R2,4.648622,Neutrophils,Immune system
9,IL1R2,4.648622,Neutrophils,Immune system
9,SLC7A7,3.810872,Macrophages,Immune system
9,SLC7A7,3.810872,Macrophages,Immune system
9,SLC7A7,3.810872,Macrophages,Immune system
9,SLC7A7,3.810872,Macrophages,Immune system
9,SLC7A7,3.810872,Macrophages,Immune system
9,FPR1,4.601979,Macrophages,Immune system
9,FPR1,4.601979,Macrophages,Immune system
9,FPR1,4.601979,Macrophages,Immune system
9,PLAC8,2.6290479,Dendritic cells,Immune system
9,PLAC8,2.6290479,Dendritic cells,Immune system
9,PLAC8,2.6290479,Dendritic cells,Immune system
9,PLAC8,2.6290479,Dendritic cells,Immune system
9,ADA2,3.6273713,Monocytes,Immune system
9,ADA2,3.6273713,Monocytes,Immune system
9,ADA2,3.6273713,Monocytes,Immune system
9,KLF4,3.9230108,Plasma cells,Immune system
9,KLF4,3.9230108,Plasma cells,Immune system
9,FGR,3.8622346,Macrophages,Immune system
9,FGR,3.8622346,Macrophages,Immune system
9,FGR,3.8622346,Macrophages,Immune system
9,FGR,3.8622346,Macrophages,Immune system
9,HLA-DMA,4.197717,Dendritic cells,Immune system
9,HLA-DMA,4.197717,Dendritic cells,Immune system
9,CD5L,3.547488,Macrophages,Immune system
9,CD5L,3.547488,Macrophages,Immune system
9,MSR1,2.458687,Kupffer cells,Liver
9,MSR1,2.458687,Kupffer cells,Liver
9,MSR1,2.458687,Kupffer cells,Liver
9,MSR1,2.458687,Kupffer cells,Liver
9,CSF1R,2.8877244,Kupffer cells,Liver
9,CSF1R,2.8877244,Kupffer cells,Liver
9,CSF1R,2.8877244,Kupffer cells,Liver
9,CSF1R,2.8877244,Kupffer cells,Liver
9,CSF1R,2.8877244,Macrophages,Immune system
9,CSF1R,2.8877244,Macrophages,Immune system
9,CSF1R,2.8877244,Macrophages,Immune system
9,CSF1R,2.8877244,Macrophages,Immune system
9,CSF1R,2.8877244,Monocytes,Immune system
9,CSF1R,2.8877244,Monocytes,Immune system
9,CSF1R,2.8877244,Monocytes,Immune system
9,CSF1R,2.8877244,Monocytes,Immune system
9,SLC11A1,4.0692086,Dendritic cells,Immune system
9,SLC11A1,4.0692086,Dendritic cells,Immune system
9,SLC11A1,4.0692086,Dendritic cells,Immune system
9,SLC11A1,4.0692086,Kupffer cells,Liver
9,SLC11A1,4.0692086,Kupffer cells,Liver
9,SLC11A1,4.0692086,Kupffer cells,Liver
9,SLC11A1,4.0692086,Macrophages,Immune system
9,SLC11A1,4.0692086,Macrophages,Immune system
9,SLC11A1,4.0692086,Macrophages,Immune system
9,SLC11A1,4.0692086,Red pulp macrophages,Immune system
9,SLC11A1,4.0692086,Red pulp macrophages,Immune system
9,SLC11A1,4.0692086,Red pulp macrophages,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SLA,2.500124,Mast cells,Immune system
9,SAMSN1,2.4664166,Macrophages,Immune system
9,SAMSN1,2.4664166,Macrophages,Immune system
9,SAMSN1,2.4664166,Macrophages,Immune system
9,SAMSN1,2.4664166,Macrophages,Immune system
9,CD55,2.5884209,B cells,Immune system
9,CD55,2.5884209,B cells,Immune system
9,CD55,2.5884209,B cells,Immune system
9,CD55,2.5884209,B cells,Immune system
9,CD55,2.5884209,Mast cells,Immune system
9,CD55,2.5884209,Mast cells,Immune system
9,CD55,2.5884209,Mast cells,Immune system
9,CD55,2.5884209,Mast cells,Immune system
9,LGALS3,2.8979597,Dendritic cells,Immune system
9,LGALS3,2.8979597,Dendritic cells,Immune system
9,LGALS3,2.8979597,Dendritic cells,Immune system
9,LGALS3,2.8979597,Dendritic cells,Immune system
9,LGALS3,2.8979597,Macrophages,Immune system
9,LGALS3,2.8979597,Macrophages,Immune system
9,LGALS3,2.8979597,Macrophages,Immune system
9,LGALS3,2.8979597,Macrophages,Immune system
9,LYVE1,2.760852,Macrophages,Immune system
9,LYVE1,2.760852,Macrophages,Immune system
9,LYVE1,2.760852,Macrophages,Immune system
9,LYVE1,2.760852,Macrophages,Immune system
